female	O	O
,	O	O
who	O	O
was	O	O
considered	O	O
to	O	O
be	O	O
an	O	O
o	O	O
##b	O	O
##liga	O	O
##te	O	O
carrier	O	O
,	O	O
demonstrated	O	O
a	O	O
normal	O	O
p	O	O
##hen	O	O
##otype	O	O
as	O	O
well	O	O
as	O	O
a	O	O
normal	O	O
g	O	O
##eno	O	O
##type	O	O
in	O	O
l	O	O
##ymph	O	O
##oc	O	O
##ytic	O	O
DNA	O	O
,	O	O
indicating	O	O
the	O	O
go	O	O
##na	O	O
##dal	O	O
mosaic	O	O
##ism	O	O
;	O	O
however	O	O
,	O	O
a	O	O
he	O	O
##tero	O	O
##zy	O	O
##go	O	O
##us	O	O
AG	O	O
-	O	O
del	O	O
##eti	O	O
##on	O	O
at	O	O
n	O	O
##uc	O	O
##leo	O	O
##tide	O	O
65	O	O
##2	O	O
and	O	O
65	O	O
##3	O	O
was	O	O
identified	O	O
in	O	O
the	O	O
g	O	O
##eno	O	O
##mic	O	O
DNA	O	O
of	O	O
hair	O	O
f	O	O
##oll	O	O
##icles	O	O
,	O	O
hair	O	O
shaft	O	O
,	O	O
and	O	O
b	O	O
##uc	O	O
##cal	O	O
cells	O	O
,	O	O
indicating	O	O
that	O	O
the	O	O
mutation	O	O
is	O	O
so	O	O
##matic	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
A	O	O
common	O	O
A	B-DNAMutation	B-DNAMutation
/	I-DNAMutation	I-DNAMutation
G	I-DNAMutation	I-DNAMutation
transition	I-DNAMutation	O
-	I-DNAMutation	O
1	I-DNAMutation	O
,	I-DNAMutation	O
07	I-DNAMutation	O
##1	I-DNAMutation	O
b	I-DNAMutation	O
##p	I-DNAMutation	O
from	O	O
the	O	O
transcription	O	O
##al	O	O
start	O	O
site	O	O
was	O	O
g	O	O
##eno	O	O
##type	O	O
##d	O	O
and	O	O
showed	O	O
no	O	O
evidence	O	O
of	O	O
association	O	O
with	O	O
pro	O	O
##state	O	O
cancer	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
R	O	O
##ES	O	O
##U	O	O
##LT	O	O
##S	O	O
:	O	O
Two	O	O
S	O	O
##NP	O	O
##s	O	O
within	O	O
M	O	O
##LL	O	O
(	O	O
r	B-SNP	B-SNP
##s	I-SNP	I-SNP
##5	I-SNP	I-SNP
##25	I-SNP	I-SNP
##5	I-SNP	I-SNP
##4	I-SNP	I-SNP
##9	I-SNP	I-SNP
and	O	O
r	B-SNP	B-SNP
##s	I-SNP	I-SNP
##65	I-SNP	I-SNP
##8	I-SNP	I-SNP
##9	I-SNP	I-SNP
##6	I-SNP	I-SNP
##64	I-SNP	I-SNP
)	O	O
and	O	O
three	O	O
S	O	O
##NP	O	O
##s	O	O
within	O	O
EP	O	O
##30	O	O
##0	O	O
(	O	O
r	B-SNP	B-SNP
##s	I-SNP	I-SNP
##5	I-SNP	I-SNP
##75	I-SNP	I-SNP
##8	I-SNP	I-SNP
##22	I-SNP	I-SNP
##2	I-SNP	I-SNP
,	O	O
r	B-SNP	B-SNP
##s	I-SNP	I-SNP
##7	I-SNP	I-SNP
##28	I-SNP	I-SNP
##6	I-SNP	I-SNP
##9	I-SNP	I-SNP
##7	I-SNP	I-SNP
##9	I-SNP	I-SNP
,	O	O
and	O	O
r	B-SNP	B-SNP
##s	I-SNP	I-SNP
##20	I-SNP	I-SNP
##55	I-SNP	I-SNP
##1	I-SNP	I-SNP
)	O	O
were	O	O
significantly	O	O
associated	O	O
with	O	O
AL	O	O
##L	O	O
(	O	O
P	O	O
=	O	O
0	O	O
.	O	O
00	O	O
##1	O	O
-	O	O
0	O	O
.	O	O
04	O	O
)	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
We	O	O
investigated	O	O
the	O	O
insertion	O	O
-	O	O
and	O	O
del	O	O
##eti	O	O
##on	O	O
-	O	O
associated	O	O
genetic	O	O
diversity	O	O
in	O	O
all	O	O
four	O	O
plc	O	O
genes	O	O
among	O	O
68	O	O
##2	O	O
e	O	O
##pid	O	O
##em	O	O
##iol	O	O
##ogical	O	O
##ly	O	O
and	O	O
clinical	O	O
##ly	O	O
well	O	O
-	O	O
characterized	O	O
M	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Side	O	O
population	O	O
cells	O	O
were	O	O
sorted	O	O
and	O	O
identification	O	O
by	O	O
flow	O	O
c	O	O
##yt	O	O
##ome	O	O
##try	O	O
from	O	O
suspension	O	O
##s	O	O
of	O	O
he	O	O
##pa	O	O
##to	O	O
##car	O	O
##cin	O	O
##oma	O	O
or	O	O
normal	O	O
liver	O	O
cells	O	O
generated	O	O
from	O	O
95	O	O
he	O	O
##pa	O	O
##to	O	O
##cellular	O	O
car	O	O
##cin	O	O
##oma	O	O
and	O	O
normal	O	O
tissues	O	O
,	O	O
respectively	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
The	O	O
precursor	O	O
lesions	O	O
could	O	O
often	O	O
be	O	O
found	O	O
in	O	O
para	O	O
##can	O	O
##cer	O	O
##ous	O	O
e	O	O
##pit	O	O
##hel	O	O
##ium	O	O
of	O	O
early	O	O
-	O	O
stage	O	O
N	O	O
##PC	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
BA	O	O
##C	O	O
##K	O	O
##GR	O	O
##O	O	O
##UN	O	O
##D	O	O
:	O	O
Ke	O	O
##rat	O	O
##itis	O	O
-	O	O
i	O	O
##cht	O	O
##hy	O	O
##osis	O	O
-	O	O
deaf	O	O
##ness	O	O
(	O	O
K	O	O
##ID	O	O
)	O	O
syndrome	O	O
is	O	O
a	O	O
rare	O	O
con	O	O
##gen	O	O
##ital	O	O
e	O	O
##ct	O	O
##ode	O	O
##rmal	O	O
disorder	O	O
,	O	O
caused	O	O
by	O	O
he	O	O
##tero	O	O
##zy	O	O
##go	O	O
##us	O	O
miss	O	O
##ense	O	O
mutation	O	O
in	O	O
G	O	O
##J	O	O
##B	O	O
##2	O	O
,	O	O
encoding	O	O
the	O	O
gap	O	O
junction	O	O
protein	O	O
con	O	O
##nex	O	O
##in	O	O
26	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Tu	O	O
##mor	O	O
ne	O	O
##c	O	O
##rosis	O	O
factor	O	O
receptor	O	O
-	O	O
associated	O	O
periodic	O	O
syndrome	O	O
(	O	O
T	O	O
##RA	O	O
##PS	O	O
)	O	O
,	O	O
an	O	O
auto	O	O
##so	O	O
##mal	O	O
disease	O	O
belonging	O	O
to	O	O
human	O	O
auto	O	O
##in	O	O
##f	O	O
##lam	O	O
##mat	O	O
##ory	O	O
syndrome	O	O
##s	O	O
,	O	O
is	O	O
caused	O	O
by	O	O
mutations	O	O
in	O	O
Tu	O	O
##mor	O	O
N	O	O
##ec	O	O
##rosis	O	O
Factor	O	O
Re	O	O
##ceptor	O	O
Super	O	O
##family	O	O
Member	O	O
1A	O	O
(	O	O
T	O	O
##NF	O	O
##RS	O	O
##F	O	O
##1	O	O
##A	O	O
)	O	O
gene	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
tuberculosis	O	O
v	O	O
##ir	O	O
##ule	O	O
##nce	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Each	O	O
in	O	O
##version	O	O
-	O	O
defining	O	O
S	O	O
##NP	O	O
was	O	O
strongly	O	O
associated	O	O
with	O	O
inhaled	O	O
co	O	O
##rt	O	O
##ico	O	O
##ster	O	O
##oid	O	O
response	O	O
in	O	O
adult	O	O
as	O	O
##th	O	O
##ma	O	O
(	O	O
P	O	O
values	O	O
0	O	O
.	O	O
00	O	O
##2	O	O
-	O	O
0	O	O
.	O	O
00	O	O
##5	O	O
)	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
R	O	O
##ES	O	O
##U	O	O
##LT	O	O
##S	O	O
:	O	O
In	O	O
the	O	O
non	O	O
-	O	O
du	O	O
##plicate	O	O
##d	O	O
region	O	O
of	O	O
the	O	O
P	O	O
##K	O	O
##D	O	O
##1	O	O
gene	O	O
,	O	O
19	O	O
different	O	O
likely	O	O
path	O	O
##ogenic	O	O
g	O	O
##er	O	O
##m	O	O
##line	O	O
sequence	O	O
changes	O	O
were	O	O
identified	O	O
in	O	O
19	O	O
unrelated	O	O
families	O	O
/	O	O
individuals	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
O	O	O
##B	O	O
##J	O	O
##EC	O	O
##TI	O	O
##VE	O	O
:	O	O
We	O	O
examined	O	O
the	O	O
genetic	O	O
association	O	O
of	O	O
the	O	O
promoter	O	O
insertion	O	O
/	O	O
del	O	O
##eti	O	O
##on	O	O
(	O	O
in	O	O
##del	O	O
)	O	O
in	O	O
I	O	O
##R	O	O
##F	O	O
##5	O	O
gene	O	O
with	O	O
systemic	O	O
l	O	O
##up	O	O
##us	O	O
er	O	O
##yt	O	O
##hem	O	O
##ato	O	O
##sus	O	O
(	O	O
SL	O	O
##E	O	O
)	O	O
in	O	O
distinct	O	O
populations	O	O
and	O	O
assessed	O	O
its	O	O
role	O	O
in	O	O
gene	O	O
expression	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
BA	O	O
##C	O	O
##K	O	O
##GR	O	O
##O	O	O
##UN	O	O
##D	O	O
:	O	O
Ex	O	O
##onic	O	O
del	O	O
##eti	O	O
##ons	O	O
in	O	O
MS	O	O
##H	O	O
##2	O	O
and	O	O
M	O	O
##L	O	O
##H1	O	O
are	O	O
significant	O	O
contributors	O	O
to	O	O
the	O	O
mutation	O	O
spectrum	O	O
in	O	O
H	O	O
##NP	O	O
##CC	O	O
,	O	O
and	O	O
he	O	O
##tero	O	O
##zy	O	O
##go	O	O
##us	O	O
changes	O	O
in	O	O
ex	O	O
##on	O	O
copy	O	O
number	O	O
are	O	O
not	O	O
detected	O	O
by	O	O
conventional	O	O
mutation	O	O
screening	O	O
methods	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
By	O	O
using	O	O
PC	O	O
##R	O	O
/	O	O
SS	O	O
##CP	O	O
and	O	O
DNA	O	O
se	O	O
##quencing	O	O
,	O	O
all	O	O
ex	O	O
##ons	O	O
of	O	O
PA	O	O
##H	O	O
gene	O	O
in	O	O
the	O	O
185	O	O
unrelated	O	O
patients	O	O
with	O	O
P	O	O
##K	O	O
##U	O	O
from	O	O
Northern	O	O
China	O	O
were	O	O
studied	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Recent	O	O
studies	O	O
have	O	O
linked	O	O
p	O	O
##6	O	O
##3	O	O
gene	O	O
mutation	O	O
to	O	O
the	O	O
development	O	O
of	O	O
this	O	O
disease	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
L	O	O
##VN	O	O
##C	O	O
segregated	O	O
with	O	O
the	O	O
M	O	O
##Y	O	O
##H	O	O
##7	O	O
mutation	O	O
in	O	O
the	O	O
p	O	O
##ed	O	O
##ig	O	O
##ree	O	O
##s	O	O
of	O	O
3	O	O
of	O	O
the	O	O
pro	O	O
##band	O	O
##s	O	O
,	O	O
1	O	O
of	O	O
which	O	O
also	O	O
included	O	O
another	O	O
individual	O	O
with	O	O
E	O	O
##bs	O	O
##tein	O	O
an	O	O
##oma	O	O
##ly	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
R	O	O
##ES	O	O
##U	O	O
##LT	O	O
##S	O	O
:	O	O
The	O	O
data	O	O
showed	O	O
that	O	O
CB	O	O
##P	O	O
gene	O	O
L	O	O
##OH	O	O
or	O	O
MS	O	O
##I	O	O
occurred	O	O
in	O	O
9	O	O
of	O	O
19	O	O
E	O	O
##SC	O	O
##C	O	O
samples	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Of	O	O
special	O	O
interest	O	O
is	O	O
a	O	O
c	O	O
##yt	O	O
##os	O	O
##ine	O	O
insertion	O	O
at	O	O
position	O	O
302	O	O
##0	O	O
of	O	O
ex	O	O
##on	O	O
11	O	O
302	B-DNAMutation	B-DNAMutation
##0	I-DNAMutation	I-DNAMutation
##ins	I-DNAMutation	I-DNAMutation
##C	I-DNAMutation	I-DNAMutation
,	O	O
which	O	O
leads	O	O
to	O	O
a	O	O
stop	O	O
co	O	O
##don	O	O
,	O	O
t	O	O
##run	O	O
##cation	O	O
of	O	O
the	O	O
CA	O	O
##RD	O	O
##15	O	O
protein	O	O
,	O	O
and	O	O
an	O	O
altered	O	O
function	O	O
of	O	O
CA	O	O
##RD	O	O
##15	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Because	O	O
of	O	O
its	O	O
role	O	O
in	O	O
R	O	O
##ho	O	O
##A	O	O
activation	O	O
,	O	O
the	O	O
LA	O	O
##R	O	O
##G	O	O
gene	O	O
was	O	O
analyzed	O	O
as	O	O
a	O	O
position	O	O
##al	O	O
candidate	O	O
gene	O	O
for	O	O
this	O	O
link	O	O
##age	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
This	O	O
region	O	O
of	O	O
del	O	O
##eti	O	O
##on	O	O
was	O	O
further	O	O
narrowed	O	O
to	O	O
142	O	O
K	O	O
##b	O	O
by	O	O
a	O	O
hem	O	O
##iz	O	O
##y	O	O
##go	O	O
##us	O	O
del	O	O
##eti	O	O
##on	O	O
in	O	O
the	O	O
NC	O	O
##I	O	O
-	O	O
H	O	O
##6	O	O
##60	O	O
cell	O	O
line	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
R	O	O
##ES	O	O
##U	O	O
##LT	O	O
##S	O	O
:	O	O
The	O	O
proportion	O	O
of	O	O
IL	O	O
##12	O	O
##B	O	O
promoter	O	O
and	O	O
3	O	O
'	O	O
-	O	O
U	O	O
##TR	O	O
g	O	O
##eno	O	O
##type	O	O
##s	O	O
did	O	O
not	O	O
differ	O	O
significantly	O	O
between	O	O
the	O	O
different	O	O
co	O	O
##hor	O	O
##ts	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
In	O	O
r	O	O
##hes	O	O
##us	O	O
monkeys	O	O
,	O	O
r	O	O
##DE	O	O
##N	O	O
##2	O	O
Delta	B-DNAMutation	B-DNAMutation
##30	I-DNAMutation	I-DNAMutation
appeared	O	O
to	O	O
be	O	O
slightly	O	O
at	O	O
##ten	O	O
##uated	O	O
when	O	O
compared	O	O
to	O	O
the	O	O
parent	O	O
virus	O	O
as	O	O
measured	O	O
by	O	O
duration	O	O
and	O	O
peak	O	O
of	O	O
v	O	O
##ire	O	O
##mia	O	O
and	O	O
neutral	O	O
##izing	O	O
anti	O	O
##body	O	O
induction	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Traditional	O	O
mutation	O	O
analysis	O	O
identifies	O	O
path	O	O
##ogenic	O	O
mutations	O	O
in	O	O
some	O	O
70	O	O
%	O	O
of	O	O
linked	O	O
families	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
One	O	O
hundred	O	O
and	O	O
forty	O	O
four	O	O
patients	O	O
with	O	O
chronic	O	O
he	O	O
##pa	O	O
##titis	O	O
B	O	O
were	O	O
tested	O	O
to	O	O
identify	O	O
new	O	O
mutations	O	O
associated	O	O
with	O	O
he	O	O
##pa	O	O
##titis	O	O
B	O	O
e	O	O
anti	O	O
##gen	O	O
(	O	O
H	O	O
##B	O	O
##e	O	O
##A	O	O
##g	O	O
)	O	O
ne	O	O
##gat	O	O
##ivity	O	O
,	O	O
using	O	O
a	O	O
full	O	O
genome	O	O
sequence	O	O
analysis	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Gen	O	O
##omi	O	O
##c	O	O
DNA	O	O
sequence	O	O
analysis	O	O
of	O	O
the	O	O
F	O	O
##OX	O	O
##F	O	O
##2	O	O
gene	O	O
was	O	O
performed	O	O
and	O	O
compared	O	O
with	O	O
10	O	O
normal	O	O
female	O	O
and	O	O
10	O	O
normal	O	O
male	O	O
controls	O	O
,	O	O
respectively	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
A	O	O
short	O	O
recurring	O	O
n	O	O
##uc	O	O
##leo	O	O
##tide	O	O
at	O	O
the	O	O
insertion	O	O
site	O	O
suggested	O	O
a	O	O
pre	O	O
##dis	O	O
##position	O	O
to	O	O
this	O	O
mutation	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Overall	O	O
,	O	O
p	O	O
##ediatric	O	O
high	O	O
-	O	O
grade	O	O
g	O	O
##lio	O	O
##ma	O	O
(	O	O
pH	O	O
##G	O	O
##G	O	O
)	O	O
has	O	O
a	O	O
poor	O	O
pro	O	O
##gno	O	O
##sis	O	O
,	O	O
in	O	O
part	O	O
due	O	O
to	O	O
the	O	O
lack	O	O
of	O	O
understanding	O	O
of	O	O
the	O	O
underlying	O	O
biology	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
In	O	O
the	O	O
present	O	O
study	O	O
,	O	O
we	O	O
describe	O	O
five	O	O
novel	O	O
miss	O	O
##ense	O	O
F	O	O
##B	O	O
##N	O	O
##1	O	O
mutations	O	O
in	O	O
five	O	O
Mar	O	O
##fan	O	O
patients	O	O
that	O	O
have	O	O
the	O	O
peculiar	O	O
##ity	O	O
to	O	O
activate	O	O
two	O	O
contemporary	O	O
mutation	O	O
##al	O	O
mechanisms	O	O
:	O	O
a	O	O
miss	O	O
##ense	O	O
mutation	O	O
and	O	O
ex	O	O
##on	O	O
skip	O	O
##ping	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
By	O	O
comparing	O	O
the	O	O
p	O	O
##hen	O	O
##otype	O	O
##s	O	O
of	O	O
R	O	O
##DE	O	O
##B	O	O
patients	O	O
with	O	O
different	O	O
re	O	O
##current	O	O
mutations	O	O
,	O	O
the	O	O
upstream	O	O
positions	O	O
of	O	O
the	O	O
premature	O	O
termination	O	O
co	O	O
##don	O	O
##s	O	O
(	O	O
PT	O	O
##Cs	O	O
)	O	O
showed	O	O
strong	O	O
correlation	O	O
with	O	O
the	O	O
R	O	O
##DE	O	O
##B	O	O
clinical	O	O
disease	O	O
severity	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Re	O	O
##cess	O	O
##ive	O	O
d	O	O
##ys	O	O
##tro	O	O
##phic	O	O
e	O	O
##pid	O	O
##er	O	O
##mo	O	O
##lysis	O	O
bull	O	O
##osa	O	O
(	O	O
R	O	O
##DE	O	O
##B	O	O
)	O	O
is	O	O
an	O	O
inherited	O	O
skin	O	O
disease	O	O
caused	O	O
by	O	O
mutations	O	O
in	O	O
the	O	O
gene	O	O
encoding	O	O
type	O	O
VII	O	O
co	O	O
##lla	O	O
##gen	O	O
(	O	O
CO	O	O
##L	O	O
##7	O	O
##A	O	O
##1	O	O
)	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Pat	O	O
##ients	O	O
are	O	O
usually	O	O
diagnosed	O	O
in	O	O
their	O	O
30	O	O
##s	O	O
or	O	O
40	O	O
##s	O	O
,	O	O
but	O	O
the	O	O
early	O	O
path	O	O
##op	O	O
##hy	O	O
##sio	O	O
##logy	O	O
of	O	O
the	O	O
syndrome	O	O
is	O	O
still	O	O
not	O	O
fully	O	O
understood	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Ph	O	O
##en	O	O
##yl	O	O
##ket	O	O
##on	O	O
##uria	O	O
mutations	O	O
in	O	O
Northern	O	O
China	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Gen	O	O
##ot	O	O
##y	O	O
##ping	O	O
of	O	O
four	O	O
ER	O	O
##G	O	O
and	O	O
one	O	O
T	O	O
##MP	O	O
##RS	O	O
##S	O	O
##2	O	O
S	O	O
##NP	O	O
##s	O	O
using	O	O
g	O	O
##er	O	O
##m	O	O
##line	O	O
DNA	O	O
was	O	O
also	O	O
performed	O	O
in	O	O
a	O	O
sample	O	O
of	O	O
the	O	O
cases	O	O
(	O	O
n	O	O
=	O	O
127	O	O
)	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
The	O	O
c	B-DNAMutation	B-DNAMutation
.	I-DNAMutation	I-DNAMutation
130	I-DNAMutation	I-DNAMutation
##G	I-DNAMutation	I-DNAMutation
>	I-DNAMutation	I-DNAMutation
A	I-DNAMutation	I-DNAMutation
transition	O	O
was	O	O
predicted	O	O
to	O	O
result	O	O
in	O	O
a	O	O
non	O	O
-	O	O
conservative	O	O
substitution	O	O
of	O	O
v	O	O
##ali	O	O
##ne	O	O
-	O	O
to	O	O
-	O	O
met	O	O
##hi	O	O
##oni	O	O
##ne	O	O
at	O	O
co	O	O
##don	O	O
44	O	O
p	B-ProteinMutation	B-ProteinMutation
.	I-ProteinMutation	I-ProteinMutation
V	I-ProteinMutation	I-ProteinMutation
##44	I-ProteinMutation	I-ProteinMutation
##M	I-ProteinMutation	I-ProteinMutation
with	O	O
damaging	O	O
effects	O	O
on	O	O
protein	O	O
function	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
The	O	O
mutations	O	O
R	B-ProteinMutation	B-ProteinMutation
##24	I-ProteinMutation	I-ProteinMutation
##3	I-ProteinMutation	I-ProteinMutation
##Q	I-ProteinMutation	I-ProteinMutation
,	O	O
E	B-DNAMutation	B-DNAMutation
##X	I-DNAMutation	I-DNAMutation
##6	I-DNAMutation	I-DNAMutation
-	I-DNAMutation	I-DNAMutation
96	I-DNAMutation	I-DNAMutation
##A	I-DNAMutation	I-DNAMutation
>	I-DNAMutation	I-DNAMutation
G	I-DNAMutation	I-DNAMutation
,	O	O
R	B-ProteinMutation	B-ProteinMutation
##11	I-ProteinMutation	I-ProteinMutation
##1	I-ProteinMutation	I-ProteinMutation
##X	I-ProteinMutation	I-ProteinMutation
,	O	O
Y	B-ProteinMutation	B-ProteinMutation
##35	I-ProteinMutation	I-ProteinMutation
##6	I-ProteinMutation	I-ProteinMutation
##X	I-ProteinMutation	I-ProteinMutation
,	O	O
and	O	O
R	B-ProteinMutation	B-ProteinMutation
##41	I-ProteinMutation	I-ProteinMutation
##3	I-ProteinMutation	I-ProteinMutation
##P	I-ProteinMutation	I-ProteinMutation
were	O	O
the	O	O
prevalent	O	O
mutations	O	O
with	O	O
relative	O	O
frequencies	O	O
of	O	O
22	O	O
.	O	O
2	O	O
,	O	O
11	O	O
.	O	O
1	O	O
,	O	O
8	O	O
.	O	O
7	O	O
,	O	O
6	O	O
.	O	O
5	O	O
,	O	O
and	O	O
6	O	O
.	O	O
5	O	O
%	O	O
,	O	O
respectively	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Pro	O	O
##tein	O	O
instability	O	O
of	O	O
L	B-ProteinMutation	B-ProteinMutation
##15	I-ProteinMutation	I-ProteinMutation
##0	I-ProteinMutation	I-ProteinMutation
##3	I-ProteinMutation	I-ProteinMutation
##R	I-ProteinMutation	I-ProteinMutation
may	O	O
be	O	O
responsible	O	O
for	O	O
its	O	O
in	O	O
##tra	O	O
##cellular	O	O
retention	O	O
and	O	O
perhaps	O	O
the	O	O
larger	O	O
V	O	O
##W	O	O
##F	O	O
multi	O	O
##mers	O	O
,	O	O
containing	O	O
more	O	O
mutant	O	O
V	O	O
##W	O	O
##F	O	O
subunit	O	O
##s	O	O
,	O	O
are	O	O
likely	O	O
to	O	O
be	O	O
ma	O	O
##l	O	O
-	O	O
processed	O	O
and	O	O
retained	O	O
within	O	O
the	O	O
cell	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
So	O	O
##matic	O	O
t	O	O
##run	O	O
##cating	O	O
GE	O	O
##N	O	O
##1	O	O
mutations	O	O
have	O	O
been	O	O
reported	O	O
in	O	O
two	O	O
breast	O	O
cancer	O	O
##s	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
The	O	O
E	B-ProteinMutation	B-ProteinMutation
##8	I-ProteinMutation	I-ProteinMutation
##7	I-ProteinMutation	I-ProteinMutation
##3	I-ProteinMutation	I-ProteinMutation
##stop	I-ProteinMutation	I-ProteinMutation
mutation	O	O
produces	O	O
a	O	O
premature	O	O
termination	O	O
co	O	O
##don	O	O
(	O	O
T	O	O
##AG	O	O
)	O	O
in	O	O
ex	O	O
##on	O	O
17	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
The	O	O
following	O	O
gene	O	O
p	O	O
##oly	O	O
##mor	O	O
##phism	O	O
##s	O	O
were	O	O
determined	O	O
in	O	O
g	O	O
##eno	O	O
##mic	O	O
DNA	O	O
:	O	O
an	O	O
##gio	O	O
##tens	O	O
##in	O	O
-	O	O
converting	O	O
enzyme	O	O
insertion	O	O
/	O	O
del	O	O
##eti	O	O
##on	O	O
p	O	O
##oly	O	O
##mor	O	O
##phism	O	O
(	O	O
I	O	O
/	O	O
D	O	O
AC	O	O
##E	O	O
)	O	O
,	O	O
an	O	O
##gio	O	O
##tens	O	O
##ino	O	O
##gen	O	O
gene	O	O
p	O	O
##oly	O	O
##mor	O	O
##phism	O	O
(	O	O
M	O	O
235	O	O
)	O	O
,	O	O
an	O	O
##gio	O	O
##tens	O	O
##in	O	O
II	O	O
receptor	O	O
type	O	O
1	O	O
(	O	O
AT	O	O
##R	O	O
##1	O	O
)	O	O
p	O	O
##oly	O	O
##mor	O	O
##phism	O	O
(	O	O
A	B-DNAMutation	B-ProteinMutation
116	I-DNAMutation	I-DNAMutation
##6	I-DNAMutation	I-DNAMutation
##6	I-DNAMutation	I-DNAMutation
##C	I-DNAMutation	I-DNAMutation
)	O	O
,	O	O
and	O	O
p	O	O
##oly	O	O
##mor	O	O
##phism	O	O
of	O	O
se	O	O
##rot	O	O
##oni	O	O
##n	O	O
transport	O	O
##er	O	O
gene	O	O
(	O	O
5	O	O
##HT	O	O
##TL	O	O
##PR	O	O
)	O	O
.	O	O
Heart	O	O
rate	O	O
var	O	O
##iability	O	O
during	O	O
H	O	O
##UT	O	O
was	O	O
assessed	O	O
in	O	O
5	O	O
-	O	O
minute	O	O
intervals	O	O
by	O	O
low	O	O
frequency	O	O
,	O	O
high	O	O
frequency	O	O
,	O	O
standard	O	O
de	O	O
##viation	O	O
of	O	O
the	O	O
[SEP]	O	O

[CLS]	O	O
R	O	O
##ES	O	O
##U	O	O
##LT	O	O
##S	O	O
:	O	O
Association	O	O
with	O	O
CA	O	O
##RD	O	O
##15	O	O
302	B-DNAMutation	B-DNAMutation
##0	I-DNAMutation	I-DNAMutation
##ins	I-DNAMutation	I-DNAMutation
##C	I-DNAMutation	I-DNAMutation
was	O	O
statistical	O	O
##ly	O	O
significant	O	O
for	O	O
CD	O	O
,	O	O
but	O	O
not	O	O
for	O	O
UC	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
A	O	O
known	O	O
variation	O	O
,	O	O
71	O	B-DNAMutation
##4	O	I-DNAMutation
##C	O	I-DNAMutation
-	O	I-DNAMutation
>	O	I-DNAMutation
I	B-ProteinMutation	I-ProteinMutation
##23	I-ProteinMutation	I-ProteinMutation
##8	I-ProteinMutation	I-ProteinMutation
##M	I-ProteinMutation	I-ProteinMutation
,	O	O
was	O	O
also	O	O
found	O	O
in	O	O
the	O	O
patient	O	O
with	O	O
L	B-ProteinMutation	B-ProteinMutation
##4	I-ProteinMutation	I-ProteinMutation
##90	I-ProteinMutation	I-ProteinMutation
##R	I-ProteinMutation	I-ProteinMutation
.	O	O
[SEP]	O	O

[CLS]	O	O
Pre	O	O
##gna	O	O
##ncy	O	O
outcome	O	O
data	O	O
were	O	O
subsequently	O	O
obtained	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
Our	O	O
studies	O	O
showed	O	O
that	O	O
the	O	O
sites	O	O
of	O	O
crossover	O	O
##s	O	O
were	O	O
distributed	O	O
throughout	O	O
the	O	O
region	O	O
of	O	O
ho	O	O
##mology	O	O
between	O	O
the	O	O
di	O	O
##stal	O	O
and	O	O
pro	O	O
##ximal	O	O
SMS	O	O
-	O	O
R	O	O
##EP	O	O
##s	O	O
.	O	O
[SEP]	O	O

[CLS]	O	O
K	O	O
